level,puzzle,answer
5,020070001040085090708106040500960403910340258030000070850790024162054730409623185,325479861641285397798136542587962413916347258234518976853791624162854739479623185
1,000842601000000007004076000000080000100000208000027965009030006205061304300050009,573842691826519437914376582692485713157693248438127965749238156285961374361754829
2,400000080000201007000600000001000006000040050020000000900000000800030010000700002,416397285395281467287654193541873926638942751729516348963128574872435619154769832
3,000300000080005260009600005508400037097030040400007108940020300000100000006700004,651372489784915263239684715528461937197538642463297158945826371872143596316759824
4,300000000000004060900200000200000300000006000004008050100300900006000000007000080,345671829872594163961283574289745316753126498614938257128367945496852731537419682
5,002006053010070600000903000108450002900038000537029064206390087751284906000705401,492816753813572649675943218168457392924638175537129864246391587751284936389765421
1,007000020800000906020800500010300600003250000900004000394005002000000000561070040,647539821835421976129867534412398657783256419956714283394185762278643195561972348
2,003000050000008090501070040100900000065010703000000000206000501408200000300000004,783491652624538197591672348147923865965814723832765419276349581418257936359186274
3,709100030060008400102000000000000000074609020200045009006001003800090260000000910,749156832563728491182934756695217384374689125218345679926871543851493267437562918
4,007500000004032090200100500410603000006090008000057910030705009900040100000020003,197564382654832791283179564419683275576291438328457916832715649965348127741926853
5,800900015060040090010000000307501602405267830600800079146705920978023054203410008,834976215562148397719352486387591642495267831621834579146785923978623154253419768
1,000000000502000009000304000700050002000000000030760000800000730001020000000000040,973285614542176389186394527718953462265841973439762158824619735351427896697538241
2,080000400003700000000102000000090500002000016000000020490080000500000000000006070,781569432923748651645132798164293587352874916879615324497381265516927843238456179
3,000900007000000000580020000004000003000100000000050600006000520000000080009407000,612945837493871265587623941764298153925136478138754692876319524341562789259487316
4,007000000000781000000600009800000200300500908470809030702100003094000010000960570,587294361963781425241653789819436257326517948475829136752148693694375812138962574
5,072003010508000003039760000004308501253079800010640002090486027086031954421507608,672853419548912763139764285964328571253179846817645392395486127786231954421597638
1,090070000200000080000001000800090000400000500000003601000200040060000000010005000,195872463273654189648931257821596734436127598759483621587219346362748915914365872
2,500400002000000000000100054000010290020040000890035000700000903004060000015800070,579486132148352769362179854453618297621947385897235641786524913934761528215893476
3,301200000000000709000000000800095000000007000004000030700000000000600014500100000,371249658682513749495786123827395461163427895954861237716954382239678514548132976
4,000002000700100490430800100320000005004250030600001200000080000283910064107620080,591462873768135492432879156329748615814256937675391248946583721283917564157624389
5,020403000000000096570010080009026800304007500000008931610205470795864123432900658,926483715841752396573619284159326847384197562267548931618235479795864123432971658
1,007000006400300000000000001020000300000000402001080000080016000300000500000070000,157948236468321759293657841824769315679135482531284697785416923316892574942573168
2,000205000061000300008000000400000000000009047003060000700000050000018000200000009,347285961561497382928136475492871536856329147173564298719642853635918724284753619
3,006800012700060900050000007080301000900080300000706008079008054500040800020000001,396874512741562983258913467687391245912485376435726198179238654563147829824659731
4,300018020000000000060000700000470000002000000801000005000700008000000010090600000,347518629289367154165294783956472831432185967871936245614723598723859416598641372
5,002009000090000230830071900020106073357490086186050400045910007200560810008327650,562839741791645238834271965429186573357492186186753492645918327273564819918327654
1,900000603000000000070005000001360000000040000020000950600000000000000070040007020,985274613264813597173695248451369782798542361326781954617928435832456179549137826
2,000060300180000002000000000000070000500000098006043000200100000000900000000050407,459268371187435962632791854821579643543612798796843215264187539375924186918356427
3,003060280200081050400009000007000000900000870004050900810006000000072000000100006,173465289269781354458239761587913642931624875624857913815396427346572198792148536
4,000003500800900002030040010002000057610305000000260390003100800060009020100070000,241783569876951432539642718392418657617395284485267391953124876764839125128576943
5,037906120608204000100000000000058301351000000849320756210000479475092683980647215,537986124698214537124573968762458391351769842849321756216835479475192683983647215
